Date,label,economics,IT,finance,social,politics
2017-08-18,,0,1,0,0,0
2017-08-18,,0,0,1,0,0
2017-08-18,,0,0,0,1,0
2017-08-21,,0,0,0,0,1
2017-08-21,3.0,1,0,0,0,0
2017-08-21,1.0,0,1,0,0,0
2017-08-21,,0,0,1,0,0
2017-08-21,,0,0,0,1,0
2017-08-22,,0,0,0,0,1
2017-08-22,3.0,1,0,0,0,0
2017-08-22,,0,1,0,0,0
2017-08-22,,0,0,1,0,0
2017-08-22,,0,0,0,1,0
2017-08-23,,0,0,0,0,1
2017-08-23,3.0,1,0,0,0,0
2017-08-23,,0,1,0,0,0
2017-08-23,,0,0,1,0,0
2017-08-23,,0,0,0,1,0
2017-08-24,,0,0,0,0,1
2017-08-24,3.0,1,0,0,0,0
2017-08-24,,0,1,0,0,0
2017-08-24,,0,0,1,0,0
2017-08-24,,0,0,0,1,0
2017-08-25,3.0,0,0,0,0,1
2017-08-25,5.0,1,0,0,0,0
2017-08-25,,0,1,0,0,0
2017-08-25,,0,0,1,0,0
2017-08-25,,0,0,0,1,0
2017-08-28,,0,0,0,0,1
2017-08-28,3.0,1,0,0,0,0
2017-08-28,,0,1,0,0,0
2017-08-28,1.0,0,0,1,0,0
2017-08-28,,0,0,0,1,0
2017-08-29,,0,0,0,0,1
2017-08-29,3.0,1,0,0,0,0
2017-08-29,,0,1,0,0,0
2017-08-29,,0,0,1,0,0
2017-08-29,,0,0,0,1,0
2017-08-30,,0,0,0,0,1
2017-08-30,5.0,1,0,0,0,0
2017-08-30,,0,1,0,0,0
2017-08-30,,0,0,1,0,0
2017-08-30,,0,0,0,1,0
2017-08-31,,0,0,0,0,1
2017-08-31,6.0,1,0,0,0,0
2017-08-31,,0,1,0,0,0
2017-08-31,,0,0,1,0,0
2017-08-31,,0,0,0,1,0
2017-09-01,,0,0,0,0,1
2017-09-01,3.0,1,0,0,0,0
2017-09-01,,0,1,0,0,0
2017-09-01,,0,0,1,0,0
2017-09-01,,0,0,0,1,0
2017-09-04,,0,0,0,0,1
2017-09-04,5.0,1,0,0,0,0
2017-09-04,,0,1,0,0,0
2017-09-04,,0,0,1,0,0
2017-09-04,,0,0,0,1,0
2017-09-05,,0,0,0,0,1
2017-09-05,3.0,1,0,0,0,0
2017-09-05,4.0,0,1,0,0,0
2017-09-05,2.0,0,0,1,0,0
2017-09-05,,0,0,0,1,0
2017-09-06,,0,0,0,0,1
2017-09-06,3.0,1,0,0,0,0
2017-09-06,,0,1,0,0,0
2017-09-06,,0,0,1,0,0
2017-09-06,,0,0,0,1,0
2017-09-07,,0,0,0,0,1
2017-09-07,3.0,1,0,0,0,0
2017-09-07,,0,1,0,0,0
2017-09-07,,0,0,1,0,0
2017-09-07,,0,0,0,1,0
2017-09-08,,0,0,0,0,1
2017-09-08,3.0,1,0,0,0,0
2017-09-08,,0,1,0,0,0
2017-09-08,,0,0,1,0,0
2017-09-08,,0,0,0,1,0
2017-09-11,,0,0,0,0,1
2017-09-11,5.0,1,0,0,0,0
2017-09-11,,0,1,0,0,0
2017-09-11,,0,0,1,0,0
2017-09-11,2.0,0,0,0,1,0
2017-09-12,,0,0,0,0,1
2017-09-12,8.0,1,0,0,0,0
2017-09-12,,0,1,0,0,0
2017-09-12,,0,0,1,0,0
2017-09-12,,0,0,0,1,0
2017-09-13,,0,0,0,0,1
2017-09-13,5.0,1,0,0,0,0
2017-09-13,,0,1,0,0,0
2017-09-13,,0,0,1,0,0
2017-09-13,,0,0,0,1,0
2017-09-14,,0,0,0,0,1
2017-09-14,3.0,1,0,0,0,0
2017-09-14,,0,1,0,0,0
2017-09-14,,0,0,1,0,0
2017-09-14,,0,0,0,1,0
2017-09-15,,0,0,0,0,1
2017-09-15,3.0,1,0,0,0,0
2017-09-15,,0,1,0,0,0
2017-09-15,,0,0,1,0,0
2017-09-15,,0,0,0,1,0
2017-09-18,,0,0,0,0,1
2017-09-18,8.0,1,0,0,0,0
2017-09-18,,0,1,0,0,0
2017-09-18,,0,0,1,0,0
2017-09-18,,0,0,0,1,0
2017-09-19,,0,0,0,0,1
2017-09-19,2.0,1,0,0,0,0
2017-09-19,,0,1,0,0,0
2017-09-19,,0,0,1,0,0
2017-09-19,,0,0,0,1,0
2017-09-20,,0,0,0,0,1
2017-09-20,6.0,1,0,0,0,0
2017-09-20,,0,1,0,0,0
2017-09-20,3.0,0,0,1,0,0
2017-09-20,,0,0,0,1,0
2017-09-21,,0,0,0,0,1
2017-09-21,6.0,1,0,0,0,0
2017-09-21,,0,1,0,0,0
2017-09-21,,0,0,1,0,0
2017-09-21,,0,0,0,1,0
2017-09-22,,0,0,0,0,1
2017-09-22,3.0,1,0,0,0,0
2017-09-22,2.0,0,1,0,0,0
2017-09-22,,0,0,1,0,0
2017-09-22,,0,0,0,1,0
2017-09-25,,0,0,0,0,1
2017-09-25,5.0,1,0,0,0,0
2017-09-25,6.0,0,1,0,0,0
2017-09-25,,0,0,1,0,0
2017-09-25,,0,0,0,1,0
2017-09-26,,0,0,0,0,1
2017-09-26,3.0,1,0,0,0,0
2017-09-26,,0,1,0,0,0
2017-09-26,,0,0,1,0,0
2017-09-26,,0,0,0,1,0
2017-09-27,,0,0,0,0,1
2017-09-27,,1,0,0,0,0
2017-09-27,,0,1,0,0,0
2017-09-27,,0,0,1,0,0
2017-09-27,,0,0,0,1,0
2017-09-28,,0,0,0,0,1
2017-09-28,3.0,1,0,0,0,0
2017-09-28,,0,1,0,0,0
2017-09-28,3.0,0,0,1,0,0
2017-09-28,2.0,0,0,0,1,0
2017-09-29,,0,0,0,0,1
2017-09-29,2.0,1,0,0,0,0
2017-09-29,,0,1,0,0,0
2017-09-29,,0,0,1,0,0
2017-09-29,,0,0,0,1,0
2017-10-10,,0,0,0,0,1
2017-10-10,9.0,1,0,0,0,0
2017-10-10,3.0,0,1,0,0,0
2017-10-10,6.0,0,0,1,0,0
2017-10-10,,0,0,0,1,0
2017-10-11,,0,0,0,0,1
2017-10-11,8.0,1,0,0,0,0
2017-10-11,,0,1,0,0,0
2017-10-11,,0,0,1,0,0
2017-10-11,,0,0,0,1,0
2017-10-12,,0,0,0,0,1
2017-10-12,3.0,1,0,0,0,0
2017-10-12,,0,1,0,0,0
2017-10-12,,0,0,1,0,0
2017-10-12,,0,0,0,1,0
2017-10-13,,0,0,0,0,1
2017-10-13,3.0,1,0,0,0,0
2017-10-13,,0,1,0,0,0
2017-10-13,3.0,0,0,1,0,0
2017-10-13,,0,0,0,1,0
2017-10-16,,0,0,0,0,1
2017-10-16,3.0,1,0,0,0,0
2017-10-16,2.0,0,1,0,0,0
2017-10-16,3.0,0,0,1,0,0
2017-10-16,,0,0,0,1,0
2017-10-17,,0,0,0,0,1
2017-10-17,3.0,1,0,0,0,0
2017-10-17,,0,1,0,0,0
2017-10-17,,0,0,1,0,0
2017-10-17,,0,0,0,1,0
2017-10-18,,0,0,0,0,1
2017-10-18,3.0,1,0,0,0,0
2017-10-18,,0,1,0,0,0
2017-10-18,,0,0,1,0,0
2017-10-18,,0,0,0,1,0
2017-10-19,,0,0,0,0,1
2017-10-19,5.0,1,0,0,0,0
2017-10-19,,0,1,0,0,0
2017-10-19,3.0,0,0,1,0,0
2017-10-19,,0,0,0,1,0
2017-10-20,,0,0,0,0,1
2017-10-20,3.0,1,0,0,0,0
2017-10-20,,0,1,0,0,0
2017-10-20,,0,0,1,0,0
2017-10-20,,0,0,0,1,0
2017-10-23,,0,0,0,0,1
2017-10-23,3.0,1,0,0,0,0
2017-10-23,,0,1,0,0,0
2017-10-23,,0,0,1,0,0
2017-10-23,,0,0,0,1,0
2017-10-24,,0,0,0,0,1
2017-10-24,,1,0,0,0,0
2017-10-24,3.0,0,1,0,0,0
2017-10-24,,0,0,1,0,0
2017-10-24,,0,0,0,1,0
2017-10-25,,0,0,0,0,1
2017-10-25,,1,0,0,0,0
2017-10-25,2.0,0,1,0,0,0
2017-10-25,,0,0,1,0,0
2017-10-25,,0,0,0,1,0
2017-10-26,,0,0,0,0,1
2017-10-26,,1,0,0,0,0
2017-10-26,3.0,0,1,0,0,0
2017-10-26,,0,0,1,0,0
2017-10-26,,0,0,0,1,0
2017-10-27,,0,0,0,0,1
2017-10-27,3.0,1,0,0,0,0
2017-10-27,,0,1,0,0,0
2017-10-27,,0,0,1,0,0
2017-10-27,,0,0,0,1,0
2017-10-30,,0,0,0,0,1
2017-10-30,,1,0,0,0,0
2017-10-30,,0,1,0,0,0
2017-10-30,,0,0,1,0,0
2017-10-30,,0,0,0,1,0
2017-10-31,,0,0,0,0,1
2017-10-31,4.0,1,0,0,0,0
2017-10-31,,0,1,0,0,0
2017-10-31,,0,0,1,0,0
2017-10-31,,0,0,0,1,0
2017-11-01,,0,0,0,0,1
2017-11-01,2.0,1,0,0,0,0
2017-11-01,2.0,0,1,0,0,0
2017-11-01,,0,0,1,0,0
2017-11-01,,0,0,0,1,0
2017-11-02,,0,0,0,0,1
2017-11-02,,1,0,0,0,0
2017-11-02,3.0,0,1,0,0,0
2017-11-02,,0,0,1,0,0
2017-11-02,,0,0,0,1,0
2017-11-03,,0,0,0,0,1
2017-11-03,,1,0,0,0,0
2017-11-03,2.0,0,1,0,0,0
2017-11-03,1.0,0,0,1,0,0
2017-11-03,,0,0,0,1,0
2017-11-06,,0,0,0,0,1
2017-11-06,,1,0,0,0,0
2017-11-06,4.0,0,1,0,0,0
2017-11-06,2.0,0,0,1,0,0
2017-11-06,,0,0,0,1,0
2017-11-07,,0,0,0,0,1
2017-11-07,,1,0,0,0,0
2017-11-07,,0,1,0,0,0
2017-11-07,,0,0,1,0,0
2017-11-07,,0,0,0,1,0
2017-11-08,,0,0,0,0,1
2017-11-08,,1,0,0,0,0
2017-11-08,3.0,0,1,0,0,0
2017-11-08,3.0,0,0,1,0,0
2017-11-08,2.0,0,0,0,1,0
2017-11-09,,0,0,0,0,1
2017-11-09,,1,0,0,0,0
2017-11-09,3.0,0,1,0,0,0
2017-11-09,12.0,0,0,1,0,0
2017-11-09,4.0,0,0,0,1,0
2017-11-10,,0,0,0,0,1
2017-11-10,,1,0,0,0,0
2017-11-10,,0,1,0,0,0
2017-11-10,,0,0,1,0,0
2017-11-10,,0,0,0,1,0
2017-11-13,,0,0,0,0,1
2017-11-13,,1,0,0,0,0
2017-11-13,,0,1,0,0,0
2017-11-13,,0,0,1,0,0
2017-11-13,,0,0,0,1,0
2017-11-14,,0,0,0,0,1
2017-11-14,,1,0,0,0,0
2017-11-14,,0,1,0,0,0
2017-11-14,,0,0,1,0,0
2017-11-14,,0,0,0,1,0
2017-11-15,,0,0,0,0,1
2017-11-15,,1,0,0,0,0
2017-11-15,,0,1,0,0,0
2017-11-15,,0,0,1,0,0
2017-11-15,,0,0,0,1,0
2017-11-16,,0,0,0,0,1
2017-11-16,,1,0,0,0,0
2017-11-16,,0,1,0,0,0
2017-11-16,3.0,0,0,1,0,0
2017-11-16,,0,0,0,1,0
2017-11-17,,0,0,0,0,1
2017-11-17,,1,0,0,0,0
2017-11-17,,0,1,0,0,0
2017-11-17,,0,0,1,0,0
2017-11-17,,0,0,0,1,0
2017-11-20,,0,0,0,0,1
2017-11-20,,1,0,0,0,0
2017-11-20,,0,1,0,0,0
2017-11-20,6.0,0,0,1,0,0
2017-11-20,,0,0,0,1,0
2017-11-21,,0,0,0,0,1
2017-11-21,1.0,1,0,0,0,0
2017-11-21,,0,1,0,0,0
2017-11-21,,0,0,1,0,0
2017-11-21,,0,0,0,1,0
2017-11-22,,0,0,0,0,1
2017-11-22,3.0,1,0,0,0,0
2017-11-22,,0,1,0,0,0
2017-11-22,,0,0,1,0,0
2017-11-22,,0,0,0,1,0
2017-11-23,,0,0,0,0,1
2017-11-23,3.0,1,0,0,0,0
2017-11-23,,0,1,0,0,0
2017-11-23,,0,0,1,0,0
2017-11-23,,0,0,0,1,0
2017-11-24,,0,0,0,0,1
2017-11-24,11.0,1,0,0,0,0
2017-11-24,,0,1,0,0,0
2017-11-24,,0,0,1,0,0
2017-11-24,,0,0,0,1,0
2017-11-27,,0,0,0,0,1
2017-11-27,6.0,1,0,0,0,0
2017-11-27,,0,1,0,0,0
2017-11-27,,0,0,1,0,0
2017-11-27,,0,0,0,1,0
2017-11-28,,0,0,0,0,1
2017-11-28,,1,0,0,0,0
2017-11-28,,0,1,0,0,0
2017-11-28,,0,0,1,0,0
2017-11-28,,0,0,0,1,0
2017-11-29,,0,0,0,0,1
2017-11-29,,1,0,0,0,0
2017-11-29,,0,1,0,0,0
2017-11-29,,0,0,1,0,0
2017-11-29,,0,0,0,1,0
2017-11-30,,0,0,0,0,1
2017-11-30,5.0,1,0,0,0,0
2017-11-30,,0,1,0,0,0
2017-11-30,4.0,0,0,1,0,0
2017-11-30,,0,0,0,1,0
2017-12-01,,0,0,0,0,1
2017-12-01,3.0,1,0,0,0,0
2017-12-01,,0,1,0,0,0
2017-12-01,3.0,0,0,1,0,0
2017-12-01,,0,0,0,1,0
2017-12-04,,0,0,0,0,1
2017-12-04,3.0,1,0,0,0,0
2017-12-04,3.0,0,1,0,0,0
2017-12-04,3.0,0,0,1,0,0
2017-12-04,,0,0,0,1,0
2017-12-05,,0,0,0,0,1
2017-12-05,3.0,1,0,0,0,0
2017-12-05,,0,1,0,0,0
2017-12-05,,0,0,1,0,0
2017-12-05,,0,0,0,1,0
2017-12-06,,0,0,0,0,1
2017-12-06,,1,0,0,0,0
2017-12-06,3.0,0,1,0,0,0
2017-12-06,6.0,0,0,1,0,0
2017-12-06,,0,0,0,1,0
2017-12-07,,0,0,0,0,1
2017-12-07,,1,0,0,0,0
2017-12-07,,0,1,0,0,0
2017-12-07,,0,0,1,0,0
2017-12-07,,0,0,0,1,0
2017-12-08,,0,0,0,0,1
2017-12-08,6.0,1,0,0,0,0
2017-12-08,,0,1,0,0,0
2017-12-08,,0,0,1,0,0
2017-12-08,,0,0,0,1,0
2017-12-11,,0,0,0,0,1
2017-12-11,4.0,1,0,0,0,0
2017-12-11,2.0,0,1,0,0,0
2017-12-11,2.0,0,0,1,0,0
2017-12-11,,0,0,0,1,0
2017-12-12,,0,0,0,0,1
2017-12-12,3.0,1,0,0,0,0
2017-12-12,2.0,0,1,0,0,0
2017-12-12,,0,0,1,0,0
2017-12-12,,0,0,0,1,0
2017-12-13,,0,0,0,0,1
2017-12-13,3.0,1,0,0,0,0
2017-12-13,,0,1,0,0,0
2017-12-13,,0,0,1,0,0
2017-12-13,,0,0,0,1,0
2017-12-14,,0,0,0,0,1
2017-12-14,3.0,1,0,0,0,0
2017-12-14,,0,1,0,0,0
2017-12-14,,0,0,1,0,0
2017-12-14,,0,0,0,1,0
2017-12-15,,0,0,0,0,1
2017-12-15,,1,0,0,0,0
2017-12-15,2.0,0,1,0,0,0
2017-12-15,1.0,0,0,1,0,0
2017-12-15,,0,0,0,1,0
2017-12-18,,0,0,0,0,1
2017-12-18,5.0,1,0,0,0,0
2017-12-18,,0,1,0,0,0
2017-12-18,,0,0,1,0,0
2017-12-18,,0,0,0,1,0
2017-12-19,,0,0,0,0,1
2017-12-19,5.0,1,0,0,0,0
2017-12-19,,0,1,0,0,0
2017-12-19,9.0,0,0,1,0,0
2017-12-19,,0,0,0,1,0
2017-12-20,,0,0,0,0,1
2017-12-20,3.0,1,0,0,0,0
2017-12-20,,0,1,0,0,0
2017-12-20,9.0,0,0,1,0,0
2017-12-20,,0,0,0,1,0
2017-12-21,,0,0,0,0,1
2017-12-21,3.0,1,0,0,0,0
2017-12-21,,0,1,0,0,0
2017-12-21,,0,0,1,0,0
2017-12-21,,0,0,0,1,0
2017-12-22,,0,0,0,0,1
2017-12-22,3.0,1,0,0,0,0
2017-12-22,,0,1,0,0,0
2017-12-22,,0,0,1,0,0
2017-12-22,,0,0,0,1,0
2017-12-26,,0,0,0,0,1
2017-12-26,3.0,1,0,0,0,0
2017-12-26,,0,1,0,0,0
2017-12-26,,0,0,1,0,0
2017-12-26,,0,0,0,1,0
2017-12-27,,0,0,0,0,1
2017-12-27,,1,0,0,0,0
2017-12-27,,0,1,0,0,0
2017-12-27,,0,0,1,0,0
2017-12-27,,0,0,0,1,0
2017-12-28,,0,0,0,0,1
2017-12-28,,1,0,0,0,0
2017-12-28,,0,1,0,0,0
2017-12-28,,0,0,1,0,0
2017-12-28,,0,0,0,1,0
2018-01-02,,0,0,0,0,1
2018-01-02,,1,0,0,0,0
2018-01-02,8.0,0,1,0,0,0
2018-01-02,7.0,0,0,1,0,0
2018-01-02,,0,0,0,1,0
2018-01-03,,0,0,0,0,1
2018-01-03,,1,0,0,0,0
2018-01-03,,0,1,0,0,0
2018-01-03,,0,0,1,0,0
2018-01-03,,0,0,0,1,0
2018-01-04,,0,0,0,0,1
2018-01-04,,1,0,0,0,0
2018-01-04,,0,1,0,0,0
2018-01-04,,0,0,1,0,0
2018-01-04,,0,0,0,1,0
2018-01-05,,0,0,0,0,1
2018-01-05,,1,0,0,0,0
2018-01-05,,0,1,0,0,0
2018-01-05,,0,0,1,0,0
2018-01-05,,0,0,0,1,0
2018-01-08,,0,0,0,0,1
2018-01-08,3.0,1,0,0,0,0
2018-01-08,2.0,0,1,0,0,0
2018-01-08,,0,0,1,0,0
2018-01-08,,0,0,0,1,0
2018-01-09,,0,0,0,0,1
2018-01-09,,1,0,0,0,0
2018-01-09,,0,1,0,0,0
2018-01-09,,0,0,1,0,0
2018-01-09,,0,0,0,1,0
2018-01-10,,0,0,0,0,1
2018-01-10,,1,0,0,0,0
2018-01-10,2.0,0,1,0,0,0
2018-01-10,3.0,0,0,1,0,0
2018-01-10,,0,0,0,1,0
2018-01-11,,0,0,0,0,1
2018-01-11,,1,0,0,0,0
2018-01-11,,0,1,0,0,0
2018-01-11,6.0,0,0,1,0,0
2018-01-11,,0,0,0,1,0
2018-01-12,,0,0,0,0,1
2018-01-12,,1,0,0,0,0
2018-01-12,3.0,0,1,0,0,0
2018-01-12,,0,0,1,0,0
2018-01-12,,0,0,0,1,0
2018-01-15,,0,0,0,0,1
2018-01-15,3.0,1,0,0,0,0
2018-01-15,,0,1,0,0,0
2018-01-15,3.0,0,0,1,0,0
2018-01-15,,0,0,0,1,0
2018-01-16,,0,0,0,0,1
2018-01-16,,1,0,0,0,0
2018-01-16,5.0,0,1,0,0,0
2018-01-16,,0,0,1,0,0
2018-01-16,1.0,0,0,0,1,0
2018-01-17,,0,0,0,0,1
2018-01-17,,1,0,0,0,0
2018-01-17,2.0,0,1,0,0,0
2018-01-17,3.0,0,0,1,0,0
2018-01-17,,0,0,0,1,0
2018-01-18,,0,0,0,0,1
2018-01-18,,1,0,0,0,0
2018-01-18,,0,1,0,0,0
2018-01-18,,0,0,1,0,0
2018-01-18,,0,0,0,1,0
2018-01-19,,0,0,0,0,1
2018-01-19,,1,0,0,0,0
2018-01-19,5.0,0,1,0,0,0
2018-01-19,,0,0,1,0,0
2018-01-19,,0,0,0,1,0
2018-01-22,,0,0,0,0,1
2018-01-22,,1,0,0,0,0
2018-01-22,10.0,0,1,0,0,0
2018-01-22,,0,0,1,0,0
2018-01-22,,0,0,0,1,0
2018-01-23,,0,0,0,0,1
2018-01-23,,1,0,0,0,0
2018-01-23,2.0,0,1,0,0,0
2018-01-23,,0,0,1,0,0
2018-01-23,,0,0,0,1,0
2018-01-24,,0,0,0,0,1
2018-01-24,,1,0,0,0,0
2018-01-24,,0,1,0,0,0
2018-01-24,,0,0,1,0,0
2018-01-24,,0,0,0,1,0
2018-01-25,,0,0,0,0,1
2018-01-25,,1,0,0,0,0
2018-01-25,13.0,0,1,0,0,0
2018-01-25,,0,0,1,0,0
2018-01-25,,0,0,0,1,0
2018-01-26,,0,0,0,0,1
2018-01-26,,1,0,0,0,0
2018-01-26,3.0,0,1,0,0,0
2018-01-26,,0,0,1,0,0
2018-01-26,,0,0,0,1,0
2018-01-29,,0,0,0,0,1
2018-01-29,,1,0,0,0,0
2018-01-29,,0,1,0,0,0
2018-01-29,,0,0,1,0,0
2018-01-29,,0,0,0,1,0
2018-01-30,,0,0,0,0,1
2018-01-30,,1,0,0,0,0
2018-01-30,3.0,0,1,0,0,0
2018-01-30,4.0,0,0,1,0,0
2018-01-30,3.0,0,0,0,1,0
2018-01-31,,0,0,0,0,1
2018-01-31,,1,0,0,0,0
2018-01-31,3.0,0,1,0,0,0
2018-01-31,,0,0,1,0,0
2018-01-31,,0,0,0,1,0
2018-02-01,,0,0,0,0,1
2018-02-01,2.0,1,0,0,0,0
2018-02-01,,0,1,0,0,0
2018-02-01,,0,0,1,0,0
2018-02-01,,0,0,0,1,0
2018-02-02,,0,0,0,0,1
2018-02-02,,1,0,0,0,0
2018-02-02,,0,1,0,0,0
2018-02-02,,0,0,1,0,0
2018-02-02,,0,0,0,1,0
2018-02-05,,0,0,0,0,1
2018-02-05,,1,0,0,0,0
2018-02-05,,0,1,0,0,0
2018-02-05,,0,0,1,0,0
2018-02-05,,0,0,0,1,0
2018-02-06,,0,0,0,0,1
2018-02-06,,1,0,0,0,0
2018-02-06,3.0,0,1,0,0,0
2018-02-06,,0,0,1,0,0
2018-02-06,,0,0,0,1,0
2018-02-07,,0,0,0,0,1
2018-02-07,,1,0,0,0,0
2018-02-07,,0,1,0,0,0
2018-02-07,,0,0,1,0,0
2018-02-07,2.0,0,0,0,1,0
2018-02-08,,0,0,0,0,1
2018-02-08,,1,0,0,0,0
2018-02-08,6.0,0,1,0,0,0
2018-02-08,10.0,0,0,1,0,0
2018-02-08,,0,0,0,1,0
2018-02-09,,0,0,0,0,1
2018-02-09,,1,0,0,0,0
2018-02-09,3.0,0,1,0,0,0
2018-02-09,1.0,0,0,1,0,0
2018-02-09,,0,0,0,1,0
2018-02-12,,0,0,0,0,1
2018-02-12,,1,0,0,0,0
2018-02-12,,0,1,0,0,0
2018-02-12,7.0,0,0,1,0,0
2018-02-12,,0,0,0,1,0
2018-02-13,,0,0,0,0,1
2018-02-13,,1,0,0,0,0
2018-02-13,,0,1,0,0,0
2018-02-13,6.0,0,0,1,0,0
2018-02-13,,0,0,0,1,0
2018-02-14,,0,0,0,0,1
2018-02-14,,1,0,0,0,0
2018-02-14,,0,1,0,0,0
2018-02-14,3.0,0,0,1,0,0
2018-02-14,,0,0,0,1,0
2018-02-19,,0,0,0,0,1
2018-02-19,2.0,1,0,0,0,0
2018-02-19,4.0,0,1,0,0,0
2018-02-19,9.0,0,0,1,0,0
2018-02-19,,0,0,0,1,0
2018-02-20,,0,0,0,0,1
2018-02-20,,1,0,0,0,0
2018-02-20,2.0,0,1,0,0,0
2018-02-20,4.0,0,0,1,0,0
2018-02-20,,0,0,0,1,0
2018-02-21,,0,0,0,0,1
2018-02-21,,1,0,0,0,0
2018-02-21,,0,1,0,0,0
2018-02-21,5.0,0,0,1,0,0
2018-02-21,,0,0,0,1,0
2018-02-22,,0,0,0,0,1
2018-02-22,,1,0,0,0,0
2018-02-22,,0,1,0,0,0
2018-02-22,,0,0,1,0,0
2018-02-22,,0,0,0,1,0
2018-02-23,,0,0,0,0,1
2018-02-23,,1,0,0,0,0
2018-02-23,,0,1,0,0,0
2018-02-23,1.0,0,0,1,0,0
2018-02-23,,0,0,0,1,0
2018-02-26,,0,0,0,0,1
2018-02-26,,1,0,0,0,0
2018-02-26,,0,1,0,0,0
2018-02-26,6.0,0,0,1,0,0
2018-02-26,,0,0,0,1,0
2018-02-27,,0,0,0,0,1
2018-02-27,,1,0,0,0,0
2018-02-27,3.0,0,1,0,0,0
2018-02-27,6.0,0,0,1,0,0
2018-02-27,,0,0,0,1,0
2018-02-28,,0,0,0,0,1
2018-02-28,,1,0,0,0,0
2018-02-28,,0,1,0,0,0
2018-02-28,,0,0,1,0,0
2018-02-28,,0,0,0,1,0
2018-03-02,,0,0,0,0,1
2018-03-02,,1,0,0,0,0
2018-03-02,4.0,0,1,0,0,0
2018-03-02,7.0,0,0,1,0,0
2018-03-02,,0,0,0,1,0
2018-03-05,,0,0,0,0,1
2018-03-05,,1,0,0,0,0
2018-03-05,2.0,0,1,0,0,0
2018-03-05,3.0,0,0,1,0,0
2018-03-05,,0,0,0,1,0
2018-03-06,,0,0,0,0,1
2018-03-06,,1,0,0,0,0
2018-03-06,2.0,0,1,0,0,0
2018-03-06,2.0,0,0,1,0,0
2018-03-06,,0,0,0,1,0
2018-03-07,,0,0,0,0,1
2018-03-07,,1,0,0,0,0
2018-03-07,,0,1,0,0,0
2018-03-07,1.0,0,0,1,0,0
2018-03-07,2.0,0,0,0,1,0
2018-03-08,,0,0,0,0,1
2018-03-08,,1,0,0,0,0
2018-03-08,,0,1,0,0,0
2018-03-08,3.0,0,0,1,0,0
2018-03-08,,0,0,0,1,0
2018-03-09,,0,0,0,0,1
2018-03-09,,1,0,0,0,0
2018-03-09,,0,1,0,0,0
2018-03-09,3.0,0,0,1,0,0
2018-03-09,,0,0,0,1,0
2018-03-12,1.0,0,0,0,0,1
2018-03-12,,1,0,0,0,0
2018-03-12,,0,1,0,0,0
2018-03-12,5.0,0,0,1,0,0
2018-03-12,,0,0,0,1,0
2018-03-13,,0,0,0,0,1
2018-03-13,,1,0,0,0,0
2018-03-13,,0,1,0,0,0
2018-03-13,6.0,0,0,1,0,0
2018-03-13,,0,0,0,1,0
2018-03-14,,0,0,0,0,1
2018-03-14,,1,0,0,0,0
2018-03-14,,0,1,0,0,0
2018-03-14,,0,0,1,0,0
2018-03-14,,0,0,0,1,0
2018-03-15,,0,0,0,0,1
2018-03-15,,1,0,0,0,0
2018-03-15,,0,1,0,0,0
2018-03-15,1.0,0,0,1,0,0
2018-03-15,,0,0,0,1,0
2018-03-16,,0,0,0,0,1
2018-03-16,,1,0,0,0,0
2018-03-16,,0,1,0,0,0
2018-03-16,,0,0,1,0,0
2018-03-16,,0,0,0,1,0
2018-03-19,,0,0,0,0,1
2018-03-19,,1,0,0,0,0
2018-03-19,4.0,0,1,0,0,0
2018-03-19,3.0,0,0,1,0,0
2018-03-19,,0,0,0,1,0
2018-03-20,,0,0,0,0,1
2018-03-20,,1,0,0,0,0
2018-03-20,,0,1,0,0,0
2018-03-20,,0,0,1,0,0
2018-03-20,,0,0,0,1,0
2018-03-21,,0,0,0,0,1
2018-03-21,,1,0,0,0,0
2018-03-21,6.0,0,1,0,0,0
2018-03-21,3.0,0,0,1,0,0
2018-03-21,,0,0,0,1,0
2018-03-22,,0,0,0,0,1
2018-03-22,2.0,1,0,0,0,0
2018-03-22,9.0,0,1,0,0,0
2018-03-22,,0,0,1,0,0
2018-03-22,,0,0,0,1,0
2018-03-23,,0,0,0,0,1
2018-03-23,,1,0,0,0,0
2018-03-23,,0,1,0,0,0
2018-03-23,2.0,0,0,1,0,0
2018-03-23,,0,0,0,1,0
2018-03-26,,0,0,0,0,1
2018-03-26,,1,0,0,0,0
2018-03-26,3.0,0,1,0,0,0
2018-03-26,4.0,0,0,1,0,0
2018-03-26,,0,0,0,1,0
2018-03-27,,0,0,0,0,1
2018-03-27,,1,0,0,0,0
2018-03-27,,0,1,0,0,0
2018-03-27,4.0,0,0,1,0,0
2018-03-27,,0,0,0,1,0
2018-03-28,,0,0,0,0,1
2018-03-28,,1,0,0,0,0
2018-03-28,5.0,0,1,0,0,0
2018-03-28,,0,0,1,0,0
2018-03-28,,0,0,0,1,0
2018-03-29,5.0,0,0,0,0,1
2018-03-29,,1,0,0,0,0
2018-03-29,,0,1,0,0,0
2018-03-29,,0,0,1,0,0
2018-03-29,,0,0,0,1,0
2018-03-30,,0,0,0,0,1
2018-03-30,,1,0,0,0,0
2018-03-30,3.0,0,1,0,0,0
2018-03-30,4.0,0,0,1,0,0
2018-03-30,,0,0,0,1,0
2018-04-02,,0,0,0,0,1
2018-04-02,,1,0,0,0,0
2018-04-02,3.0,0,1,0,0,0
