,Title,Label
1332,"1년된 '비비고 김치', 10년 독주 '종가집' 위상 흔든 비결 무엇일까",-1.0
1333,올해 더 매운 김치 전쟁…'여유만만' 비비고 vs '절치부심' 종가집,-1.0
1334,"[포토]세계 유튜브 스타들 ""K-푸드 대표 브랜드 '비비고' 만나러 왔어요""",-1.0
1335,"세계 유튜브 스타들이 떴다…""K-푸드 대명사 '비비고' 만나러 왔어요""",-1.0
1336,스팸 아성 노리는 '피캠'…더 치열해지는 CJ vs 신세계 식품 전쟁,-1.0
1337,"[클릭 e종목]CJ제일제당, 하반기부터 뚜렷한 실적 개선 기대",-1.0
1338,"CJ제일제당, 눈 건조 개선 건강기능식품 '아이시안 아이샤워' 출시",1.0
1339,"CJ제일제당, 햇반 저단백밥으로 희귀병 환아 돕는다",-1.0
1340,"한국형 스튜어드십 코드, 日사례 따를 듯",1.0
1341,"CJ제일제당, 음식의 맛과 향 살려주는 ‘만능요리 풍미유’ 2종 출시",1.0
1342,"'脫중국' 나선 유통대기업, 베트남에 몰린다…""리스크 피해 뜨는 시장 잡자""(종합)",1.0
1343,베트남에 'CJ DNA' 심는 이재현…식품생산기지 건설·2020년 7000억 목표,1.0
1344,바캉스·여름 방학 맞이…'쿠팡 푸드 페어' 시작,1.0
1345,"CJ제일제당, 매콤한 맛 살린 ‘맥스봉 할라피뇨’ 출시",-1.0
1346,"CJ제일제당, 피자·고로케 출시 등 ‘고메’ 라인업 확대…800억 목표",1.0
1347,"CJ제일제당, 아산시에 햇반 전용 미곡처리장 세운다",-1.0
1348,"농협목포유통센터, 동반성장 실천위한 협력업체 간담회 개최",1.0
1349,"CJ제일제당, 소외계층 위한 ‘행복 나눔 장터’ 열어",1.0
1350,"무더운 밤, 올빼미 쇼핑족 겨냥…11번가, 심야 특가 기획전",1.0
1351,"CJ제일제당, 이태원서 ‘왕맥(비비고 왕교자+맥주)’ 마케팅 펼쳐",-1.0
1352,"CJ제일제당, ‘HMR 팝업스토어’ 오픈…햇반컵반 이어 고메도",-1.0
1353,식품 1위 기업 CJ도 못비켜간 원가부담…제일제당 영업익 20% 추락(종합),-1.0
1354,"CJ제일제당, 2분기 영업익 '22% 감소'…원당·대두 가격 상승 탓",-1.0
1355,"CJ제일제당, 2분기 영업익 1644억…21.9% 감소",-1.0
1356,"CJ제일제당 한뿌리, '오승환 꿈나무' 응원 캠페인",1.0
1357,"[불황엔 매운 맛③]없어서 못 판다…""맵게 더 맵게=매출 대박""",1.0
1358,[불황엔 매운 맛②]'빨간' 타바스코 소스만 먹니?…지금은 초록이 대세,1.0
1359,"벌써 여름 끝자락?…유통街, 뜨거운 할인전",1.0
1360,"[특징주]CJ제일제당, 4거래일만에 반등",1.0
1361,"[클릭 e종목]CJ제일제당, 하반기 수익성 개선 기대…목표가는 ↓",1.0
1362,"[클릭 e종목]CJ제일제당, 하반기 이익 턴어라운드 기대",1.0
1363,"[클릭 e종목]CJ제일제당, 하반기 실적에 주목해야할 시점",1.0
1364,[e공시 눈에 띄네]코스피-4일,1.0
1365,"""창의가 별 것 인가요?""",1.0
1366,"CJ온마트, 맞춤형 상품 패키지 ‘생활미식’ 선봬",1.0
1367,"햇반·햇반컵반, 박보검과 다시 만났다",-1.0
1368,"[만두 전쟁]CJ 비비고, 3년8개월만에 1억봉 팔려…1인당 2봉 먹은 셈",-1.0
1369,[만두 전쟁]4천억 냉동만두 시장 놓고 혈투…'비수기'가 없다,-1.0
1370,"""국민 1인당 2봉씩 먹었다""…비비고 왕교자, 누적매출 3000억원 돌파",-1.0
1371,"CJ제일제당, 쁘띠첼 미초 깔라만시 출시",1.0
1372,"15년 만에 공급되는 오피스텔로 화제, '퀸즈파크 구일'",1.0
1373,"CJ제일제당 임직원 가족, 벽화 그리기 봉사활동",1.0
1374,"CJ제일제당, 브라질 계열사 증자..현지기업 인수",1.0
1375,"CJ제일제당, 베트남 공장 증설 100.8억원 출자",1.0
1376,"CJ제일제당 ""미얀마 생물자원법인 투자..지주사 122.6억 유증 참여""",1.0
1377,"CJ제일제당, 비비고 냉동밥 매출 폭발 성장…올해 300억원 예상",1.0
1378,"음식료株, 하반기 실적 개선 가시화 전망",1.0
1379,식품안전성 논란과 함께 '식품물가' 고삐 풀렸다…추석 앞두고 '폭등'(종합),-1.0
1380,[단독]'국민 조미료' 미원·다시다 가격 인상…최대 10% '↑',-1.0
1381,"[살충제 계란 파동]1위 기업 브랜드 '알짜란'도 검출…""대기업 브랜드 못믿겠다""",-1.0
1382,"오를대로 오른 채솟값, '계란파동'까지 만났다…'식품물가' 비명",-1.0
1383,[살충제 계란 파동]희비 갈렸다…'치명타' CJ vs '흐뭇한' 풀무원,-1.0
1384,"[살충제 계란 파동]전수조사 끝났지만…""불안 또 불안""",-1.0
1385,[살충제 계란 파동]'에그포비아' 확산…대형마트 3사·대기업도 '검출',-1.0
1386,"‘쁘띠첼 젤리’, 누적 판매량 5억개 돌파…국민 젤리 입증",-1.0
1387,"CJ, ‘유산균의 식품 알레르기로 인한 장내 염증개선 효과’ 학계 최초 입증",-1.0
1388,100일동안 쉼없이 달려온 이재현…공격 투자·파격 혁신 '승부수',1.0
1389,'이건희 동영상' 촬영·협박 CJ 前부장 1심서 징역 4년6개월,1.0
1390,살충제 계란 이어 간염 소시지…'먹거리포비아' 확산에 식품업계 '발동동'(종합),1.0
1391,"CJ·대상, 유럽산 돼지고기 사용 제품 생산 중단…식품업계 '발동동'",1.0
1392,"CJ제일제당, 지역사회 일자리 창출…진천 생산기지 400명 채용",1.0
1393,글로벌 1위 농축대두단백 생산기업 ‘CJ셀렉타’ 출범,1.0
1394,"靑 사람들 투자 스타일 보니…중국 주식, 브라질국채에 안랩도",1.0
1395,"손경식 CJ 회장, 美 에드 로이스 외교위원장 환담 ""현지 투자·고용 창출 감사""",-1.0
1396,"CJ제일제당, ‘고메’ 브랜드 앞세워 ‘혼밥족’ 공략 강화",1.0
1397,[단독]소비자 불안에도 버젓이…독일산 돼지고기 요리 파는 이랜드 '자연별곡',1.0
1398,"더 진화한 CJ의 패키징 기술…""전자레인지에 데운 냉동피자, 화덕 맛 낼 것""",1.0
1399,햇반·고메가 맛있는 비결…첨단 포장 기술에 있었다,1.0
1400,"CJ제일제당, '미트볼 파스타소스'·'로제치킨 파스타소스' 출시",-1.0
1401,유네스코 창의도시 이천 중심에 세계8대 호텔그룹 '밸류호텔 이천' 9월 7일 모델하우스 오픈,-1.0
1402,"CJ제일제당, 추석선물세트 250여종 900만개 출시",-1.0
1403,"[추석 D-한달③]1인가구가 바꾼 선물세트 ""간편식·소포장 인기""",-1.0
1404,"CJ그룹, 하반기 대졸 신입 공채…'스펙 기재 없는' 리스펙트 전형 신설",-1.0
1405,"말 아낀 백운규 장관, 금호타이어 매각 관련 노코멘트",-1.0
1406,"김인호 무역협회장 ""아마존 같은 기업 나오려면 과감한 규제개혁 필요""",-1.0
1407,"서울식품, 냉동피자 전쟁에 '어부지리'",-1.0
1408,"""찜·볶음요리도 전자레인지로 뚝딱"" CJ제일제당, 비비고 한식일품요리 출시",-1.0
1409,"CJ제일제당, DJSI 아태지역 기업에 3년 연속 편입",1.0
1410,"CJ제일제당, 비비고 김치 1인가구 맞춤형 소용량 제품 출시",-1.0
1411,국내식품·외식산업 규모 200조원…86%가 영세식당,1.0
1412,"CJ제일제당, 소외계층에 추석 맞이 명절음식 전달",1.0
1413,산업·관광 거점으로 떠오른 이천··· '밸류호텔 이천' 호텔 객실 분양 투자자 몰려,1.0
1414,국제농업박람회서 식용곤충 산업화 촉진한다,1.0
1415,청년인재 2000명 채용…'韓 청년일자리박람회' 개최,1.0
1416,따끈한 밥에 스팸 한조각도 '벌써 30년'…10억개 팔려·매출만 3조5000억,1.0
1417,"CJ프레시웨이, 안전 입증한 한우·과일 추석선물세트 출시",1.0
1418,샘표 회간장·한국야쿠르트 하루야채…신선함의 비밀은 '특수 패키징',-1.0
1419,"CJ제일제당 한뿌리, 프리미엄 흑삼세트 앞세워 ‘건강족’ 공략",-1.0
1420,"CJ제일제당, ‘비비고 한섬만두’로 냉동만두 시장 지위 강화",-1.0
1421,"CJ제일제당, 전사 헌혈 봉사활동으로 생명나눔 동참",1.0
1422,"CJ, 협력업체 결제 대금 6천억 조기 지급…상생 노력 앞장",1.0
1423,[신상 뜯어보기]올반 김치…황태육수와 삼채의 환상궁합 '아삭해',1.0
1424,"CJ제일제당, ‘고메 냉장 간편식’ 2종 출시",1.0
1425,근로자가 행복한 일터…건강증진 우수사업장 6개소 선정,1.0
1426,"이재현의 골프 사랑…한국 최초 PGA투어 CJ컵 ""K-컬처 교두보""",1.0
1427,추석선물도 가정간편식 시대…CJ제일제당 비비고·고메 첫 HMR 선물세트 선봬,1.0
1428,"현대차·SKT 등 20곳, 70분기 연속 흑자 행진",1.0
1429,'金치'에 '포장김치' 들썩…대상 '청정원' vs CJ '비비고' 더 매운 전쟁,-1.0
1430,자연발효식초 다이어트 효과 입증됐다…섭취 시 체중 14% 감소해,-1.0
1431,"CJ제일제당, 쁘띠첼 스윗푸딩 그린티 출시",1.0
1432,"쿠팡, '2017 추석 기획전'…내달 9일까지",1.0
1433,"CJ그룹, 공부방 어린이들과 함께 추석맞이 봉사활동 펼쳐",-1.0
1434,"""방부제 없이도 무균 상태로 1년 품질 유지""…식품업계 '멸균' 기술 경쟁",-1.0
1435,지난해 간편식품 시장 커지고 유가공품 시장 줄었다,-1.0
1436,"CJ제일제당 전립소, 누적 매출 1000억원 돌파",-1.0
1437,"스팸 선물세트, 올 추석 사상 최대 매출 경신 예고",1.0
1438,"전통 장류에 HMR 접목…CJ제일제당, 편의형 조미된장 출시",-1.0
1439,"[클릭 e종목]""CJ제일제당, 3분기 실적 반등 기대""",-1.0
1440,"전남대 동물자원학부, 레드 & 화이트 페스티벌 ‘눈길’",-1.0
1441,"[추석연휴 가이드]기름 냄새 안녕…조상님, 올 추석 차례상 '간편식'으로 올려요",1.0
1442,식탁 점령한 비비고…올해 4000억 브랜드로 '우뚝',1.0
1443,매출 '1조클럽' 식품기업 21곳으로…인삼공사·삼립 추가,1.0
1444,과식 부르는 명절음식과 어울리는 궁합 차(茶) 한잔 어때요?,1.0
1445,'앱'만 띄웠을 뿐인데 고객들과 소통 '팍팍'…식품업계는 콘텐츠 구상중,1.0
1446,"CJ제일제당 ""PGA 투어로 전세계에 '비비고' 알린다""",1.0
1447,"[클릭 e종목]CJ제일제당, 실적 개선 전망…적극적 비중 확대 필요",1.0
1448,추석 'HMR 효과'로 음식료·유통株 3분기 반등할까,1.0
1449,"햇반으로 식탁 혁명 일으킨 이재현, 비비고·고메로 HMR 한상 가득 차린다",-1.0
1450,"""집밥을 바꾼다"" CJ의 야심찬 도전…2020년 HMR 매출 3.6조원 달성",-1.0
1451,"눈에 좋은 루테인, 제품마다 8배 가격 차이…""캡슐 1개당 163원에서 1333원까지""",-1.0
1452,"CJ제일제당, 다시다 신제품 ‘요리의 신’ 3종 출시",1.0
1453,"CJ제일제당, 비비고 팝업스토어로 ‘CJ컵’ 알린다",1.0
1454,"[클릭 e종목]CJ제일제당, 3Q 실적 컨센서스 부합 전망",1.0
1455,"비비고, 미국 전역에 ‘한식의 맛’ 알린다",1.0
1456,"포브스 ""최고의 직장 1위 구글 모회사…LG는 10위""",1.0
1457,"[특징주]CJ제일제당, 실적·주가 추세 전환 기대감",1.0
1458,"CJ제일제당, 중국 국영 CCTV서 HMR 대표 기업으로 집중 보도",1.0
1459,"CJ제일제당, CJ컵 개최 축하 ‘비비고 갈라디너’ 개최",1.0
1460,"CJ제일제당, 중기와 동반성장…‘내일채움공제’ 지원 확대",1.0
1461,[탈경계 DNA⑤]'매장' 내는 식품제조업체…'간편식' 진출하는 외식기업,1.0
1462,"[클릭 e종목]CJ제일제당, 3분기 실적 개선 예상",1.0
1463,"CJ제일제당, CJ컵서 '비비고' 알렸다…한식 문화 전파 앞장",-1.0
1464,"CJ제일제당 BIO기술연구소, 국제공인시험기관 인정 획득",-1.0
1465,안정적 수익률 기대되는 이천시 분양형 호텔 '밸류호텔 이천' 인기,-1.0
1466,"CJ제일제당 ""맥스봉 에너지 파티에 놀러 오세요""",1.0
1467,"CJ제일제당 ""올 김장은 유현수 셰프한테 배워보자""",-1.0
1468,"CJ제일제당, ‘만능요리 풍미유’ 편의성 앞세워 출시 초반 인기몰이",1.0
1469,"CJ제일제당, 고메와 함께하는 미식안주 와인페어링 선봬",-1.0
1470,"""체지방 걱정, 자연발효식초로 한방에""…'한국 식초'로 글로벌 1등 도전",1.0
1471,"숙원 'CJ컵'까지 끝낸 이재현, 마지막은 인사…11월 '세대교체'",1.0
1472,3040 주부들은 왜 김장을 포기했을까,-1.0
1473,"G마켓·옥션, 11일까지 역대급 브랜드딜…매일 70% 할인",-1.0
1474,"비비고, 국민 가정식 등극…3000만개 판매 돌파",-1.0
1475,제약 1등 못한다면 과감히 접는다…'월드베스트 CJ' 위한 이재현의 결단,1.0
1476,"CJ제일제당 ""CJ헬스케어 지분매각 검토 중""",1.0
1477,대기업 무덤된 제약산업…CJ도 결국 '두 손',1.0
1478,지분가치 1조원 CJ헬스케어 매물로…CJ 제약사업 철수 왜?,1.0
1479,"포스코 스틸빌리지, 유엔 지속가능개발목표 우수 사례 등재",1.0
1480,[e공시 눈에 띄네]코스피-3일,1.0
1481,"강화되는 대출요건, 본격적 규제 전 상가에 '주목'",-1.0
1482,간편식 성장·인수 효과…CJ제일제당 3분기 매출 20%·영업익 11% ↑,1.0
1483,"CJ제일제당, 3분기 영업익 2693억…10.7% 증가",1.0
1484,‘치킨 전쟁’…모방인가 창조인가 ‘미투 제품’의 세계,1.0
1485,"CJ제일제당, 비비고 HMR 신제품 ‘비비고 소고기무국’ 출시",1.0
1486,"코스피, 외인·기관 '팔자'에 하락마감…2550선은 방어",1.0
1487,"[특징주]CJ제일제당, 호실적 전망에 5%↑…외인 '사자'",1.0
1488,"[클릭 e종목]CJ제일제당, 식품부문 주도 실적 성장세 주목…목표가↑",1.0
1489,"[클릭 e종목]CJ제일제당, 식품부문 견조한 이익성장 예상",1.0
1490,[e공시 눈에띄네]코스피-8일,1.0
1491,"[2017여성포럼]""女力이 기업의 미래""…'아시아여성지수' 발표 (종합)",1.0
1492,"[2017여성포럼]CJ제일제당, 여성관리자 양성 주력…간부·임원 24%수준",1.0
1493,"[클릭 e종목]""CJ, 자회사 양호한 실적으로 증익 시작""",1.0
1494,"[특징주]""CJ제일제당, 원화 강세와 사드 보복 완화 등으로 실적 개선"" 2%↑",1.0
1495,"[클릭 e종목]""CJ제일제당, 내년 박스권 돌파 가능""",1.0
1496,냉동 피자 전쟁…'오뚜기' 독주에 '롯데'도 가세,1.0
1497,"CJ제일제당, 다담 신제품 6종 출시로 라인업 강화",-1.0
1498,비비고 왕교자 부럽지 않은 '한섬만두'…벌써 150만봉 팔려·매출 50억 돌파,-1.0
1499,"'50대 CEO' 젊어진 CJ, 이재현 회장 맏딸도 초고속 승진…3세경영 속도",1.0
1500,"마지막 '인사'까지 끝낸 이재현, '젊은 CJ맨'들과 100조 향해 달린다",1.0
1501,"""이재현의 남자"" 신현재, '매출 100조' 비전의 선봉장 CJ제일제당 대표로",1.0
1502,'매출 100조·3개 분야 1등' 이재현의 신의 한수…'50대 CEO'로 젊어진 CJ,1.0
1503,"CJ제일제당, 지역사회 소외계층에 재능기부 활발",1.0
1504,"경영 전면에 나선 '젊은 CJ맨', 매출 100조 실현할 M&A 프로젝트 본격 가동",1.0
1505,'한끼'로 우뚝…올 겨울 피 터지는 '만두 전쟁',-1.0
1506,"CJ제일제당 비비고, '2017 마마'에서 한식 알렸다",-1.0
1507,"CJ제일제당 ""CJ헬스케어 지분 매각을 위한 주간사 선정, 검토 중""",-1.0
1508,"[클릭 e종목]""CJ, 센티멘트 개선으로 주가 상승 기대""",-1.0
1509,"CJ제일제당, 김치유산균의 ‘국제구호식품’ 가능성 알린다",-1.0
1510,"""원화 강세, 내수소비 미치는 영향 제한적""",-1.0
1511,"CJ제일제당, 쁘띠첼 스윗푸딩 캐러멜 출시",1.0
1512,"CJ제일제당, 대한민국 식품대전 참가…비비고 알리기",1.0
1513,"[클릭 e종목]대상, 4분기도 실적 반등 지속",1.0
1514,"CJ제일제당, 1~2인 가구 겨냥 소용량 '삼호어묵' 출시",1.0
1515,"CJ제일제당, 'BYO 장유산균 녹차카테킨' 출시",-1.0
1516,美 법인세 인하 수혜주는?,-1.0
1517,"국민연금, 지분율 10% 이상 기업 84곳…4년 새 2배 증가",-1.0
1518,CJ나눔재단 “CJ ONE 포인트로 겨울방학 결식아동 도와요”,1.0
1519,"고메 상온 간편식, 누적판매 150만개 돌파…'매출 60억'",1.0
1520,[부고]CJ제일제당 커뮤니케이션담당 장영석 상무 부친상,1.0
1521,"[일맛 나는 리테일④]일·가정 양립 혁신 일궈낸 CJ…""퇴근 후 카톡 업무 지시 안돼요""",1.0
1522,유통사 세대교체 '찻잔 속 태풍'...롯데는?,1.0
1523,[증권사 주간 추천종목]KB증권,1.0
1524,"쁘띠첼 미초, 글로벌 효자상품 등극…3년간 年 50% 씩 성장",-1.0
1525,"류영진 식약처장, 13일 식품업계 CEO 조찬 간담회",-1.0
1526,"'집밥을 바꿨다' 햇반, 올해 사상 최초 3억개 팔려",1.0
1527,"CJ제일제당 비비고, '웹어워드 코리아' SNS부문 통합 대상 수상",-1.0
1528,"한국콜마, CJ헬스케어 인수 추진…""종합 헬스케어회사 도약""",1.0
1529,[특징주]‘네마녀 쇼크’ 하락株 동반 급등,1.0
1530,"올해 홈쇼핑 히트상품, 패션·뷰티에 집중…男 고객도 큰 손 '급부상'",-1.0
1531,"CJ제일제당, 동반성장 브랜드 ‘즐거운 동행’ 새 단장",-1.0
1532,"[단독]대상, 中企 '두부 공장' 인수…월 150만모 직접 생산",-1.0
1533,"CJ제일제당, 글로벌 사업 위해 대한통운 지분 21% 추가확보…단독 자회사 전환",-1.0
1534,"CJ제일제당, 손경식·김철하·신현재 각자 대표로 변경",-1.0
1535,"CJ, 6개 계열사와 브랜드 사용료 계약",-1.0
1536,"[특징주]CJ제일제당, 대한통운 추가 지분 확보에 하락",-1.0
1537,"CJ제일제당 종속사 영우냉동식품, 케이엑스홀딩스 흡수합병",-1.0
1538,"‘20돌’ 다담, 누적판매 2억개·매출 2500억…2020년 두배 성장 목표",-1.0
1539,대규모 증자에 주가 ‘털썩’…사연은 제각각,-1.0
1540,"[클릭 e종목]CJ제일제당, 단독자회사 전환은 긍정적 이슈",-1.0
1541,"[클릭 e종목]CJ,지배구조 개편 단행",-1.0
1542,"[클릭e종목]""CJ제일제당, 유증 희석 물량 반영…투자매력 높다""",-1.0
1543,[2017 유통이슈人②]4년 공백 깬 이재현의 거침없는 질주…다시 도는 CJ 경영시계,-1.0
1544,"CJ제일제당, ‘The더건강한 캔햄 치즈’ 출시",1.0
1545,‘잃어버린 CJ의 4년’ 위해 질주한 이재현…‘혁신’의 한해 보냈다,1.0
1546,[신년사]손경식 CJ 회장 “압도적 역량을 바탕으로 공격적인 해외사업?M&A 추진”,1.0
1547,"미래먹거리 고민 재계, 2018 인사 키워드는 'STEP'",1.0
1548,"CJ제일제당 햇반, ‘햇반 레드박스’ 증정 이벤트 진행",1.0
1549,"11번가, 마트상품 강화…한달간 '원데이 원딜' 최저가 장보기",1.0
1550,"[클릭 e종목]""지주회사 최선호 종목은 한화, 차선호 CJ""",1.0
1551,[e공시 눈에 띄네]코스피-12월29일,1.0
1552,"CJ제일제당, ‘평창 동계올림픽대회’ 스폰서십 활동 나서",1.0
1553,"中, 韓 화장품·식품 일부 '수입 불허'…""사드와는 무관""",1.0
1554,"[평창 D-30] 공식파트너사, 환승전용 내항기·선수단 단복 등 지원",1.0
1555,"CJ제일제당, 미국 공장 5000만달러 투자…'사료용 아미노산 사업 강화'",1.0
1556,"비비고 냉동밥, ‘집밥’의 새로운 강자로 떠오르다…압도적 1위",1.0
1557,"[클릭 e종목]CJ제일제당, 바이오가격 상승·HMR매출 증가…목표가↑",1.0
1558,"""비비고 한섬만두 먹고 ‘평창 동계올림픽대회’ 관람하세요""",-1.0
1559,"안전보건공단, CJ제일제당·한미약품 등 8개 우수 사업장 선정",-1.0
1560,"'마트 1위' 이마트 PB에 긴장한 '식품 1위' CJ …""판로 다각화 집중""",-1.0
1561,"""MD가 품질 보장합니다""…롯데닷컴, 설 선물 기획전",-1.0
1562,"CJ제일제당 ‘비비고 수교자’, 출시 4개월만에 60만봉 판매",-1.0
1563,"'이건희 동영상' 촬영·협박 前CJ부장, 항소심도 징역 4년6월 중형",-1.0
1564,"'난세' 유통업계, 멀티형 재무통 전성시대",-1.0
1565,"이재현의 혁신 ""글로벌 빅뱅에 맞서라…CJ의 융복합 미디어·커머스 도약""",-1.0
1566,[사고]12회 아시아소비자대상 수상자 선정,-1.0
1567,"""비비고 한섬만두와 함께 스켈레톤 윤성빈 선수 응원하세요""",-1.0
1568,이번 설에도 CJ제일제당 선물세트로 ‘진심’ 전하세요,1.0
1569,"""흡족한 설 선물 고르기 어려우시죠? 11번가로 오세요""",1.0
1570,[유통가 빅뱅①]CJ발 M&A 바람…롯데·신세계도 몸집 불린다,1.0
1571,"'재무 전문가' 임원 활약 두드러지는 유통업계, 이유는",1.0
1572,CJ제일제당 한뿌리가 사회복지사를 응원합니다,1.0
1573,"[2018 아시아소비자대상]국민만두 '비비고 왕교자', 누적매출 3000억 달성",-1.0
1574,"[2018 아시아소비자대상]유창조 심사위원장 ""소비자 평가 최우선 고려""",-1.0
1575,[2018 아시아소비자대상]표-수상 기업·브랜드 현황,-1.0
1576,[2018 아시아소비자대상]소비 트렌드에 선제 대응…'신뢰의 주인공' 이렇게 뽑았어요,-1.0
1577,해태제과 만두 신제품 네이밍 뽑아주세요…'火낙辛낙' vs '시뻘만두',-1.0
1578,"CJ제일제당, “자랑스러운 대한민국 대표 선수들을 응원합니다”",-1.0
1579,매일 새기름 ‘바른어묵’… 출시 1년 만에 100억 돌파,1.0
1580,"요리양념은 '다담'으로…CJ, 500억 간편양념시장 성장 이끈다",-1.0
1581,KRX300 편입 종목 발표…코스피 237개·코스닥 68개,-1.0
1582,"샘표식품, 주가 '껑충'…첫 돌 아기 한 달 3억",-1.0
1583,[아시아경제TV] CJ제일제당 '다담' 20주년…식품업계 '양념'에 주목,-1.0
1584,"스팸, ‘1등 설 선물세트’ 위상 확고히…1200억 매출 목표",-1.0
1585,"쿠팡, 19일까지 ‘2018 설날 기획전’ 이벤트… 제수용품,여행상품 등 한눈에",1.0
1586,"CJ제일제당, 출시 10주년 ‘산들애’ 키운다…2020년 400억 목표",-1.0
1587,중구 동호로 보행녹지거리 재탄생,1.0
1588,"CJ제일제당, 간편식 인기에 지난해 매출 13.1% 증가…영업익 8%↓",-1.0
1589,[D-1 평창 굿즈③]'푸드올림픽' 기대감…손맛 가득 'K-푸드'에 열광,-1.0
1590,"CJ제일제당, 3613억원 규모 시설 투자",-1.0
1591,"CJ ""CJ제일제당, 1주당 3050원 현금배당 결정""",-1.0
1592,"CJ제일제당, 지난해 영업익 7765억원…전년비 7.95%↓",-1.0
1593,"CJ제일제당, 해외 계열사에 314억 출자",-1.0
1594,"CJ제일제당, 전문점 수준의 맛?품질 구현한 '고메 수프' 출시",-1.0
1595,"[클릭 e종목] CJ제일제당, 지난해 4Q 실적 기대치 하회…목표가↓",-1.0
1596,"평창은 지금 '비비고'에 열광…CJ, 홍보 부스서 다양한 제품·메뉴 소개",-1.0
1597,"[설 현장르포①]""간편식으로 상차림 뚝딱하고, 온천여행갈꺼에요""",-1.0
1598,"비비고 만두, 폭발적 인기 '독보적 1위'…1억5000만봉 팔려",-1.0
1599,[아시아경제TV] 평창올림픽 열전…기업 이색마케팅도 '눈길',1.0
1600,"3040 주부의 반란 ""올 설에는 간편식으로 상차림""…비비고 한식반찬 인기",1.0
1601,"CJ제일제당, 영우냉동식품 흡수합병",-1.0
1602,"""평창 올림픽 마케팅은 올림픽 끝난 이후에나…""",1.0
1603,[식탁 바꾼 간편식②]3조 시장 급성장…1인 가구·맞벌이 영향,1.0
1604,[식탁 바꾼 간편식⑤]1인가구 전용? 대가족도 사는 간편식,1.0
1605,[e공시 눈에 띄네]코스피-14일,1.0
1606,"음식료·유통주, HMR 앞세워 설 이후 반등할까",1.0
1607,명절 음식에 어울리는 '궁합음료' 따로 있다…제대로 먹고 마시자,1.0
1608,[식탁 바꾼 간편식①]3040 주부는 올 설에 전 안부칩니다…30분이면 뚝딱,1.0
1609,"한국콜마, CJ헬스케어 인수…""2022년 톱5 제약사 도약""(종합2보)",1.0
1610,"한국콜마, CJ헬스케어 인수한다…우선협상대상자 선정(종합)",1.0
1611,CJ헬스케어 지분 1.3조원에 처분 결정,1.0
1612,[포커스人]세상 모든 음식이 맛있는 그날까지…자연의 맛을 빚어내는 승부사,1.0
1613,"CJ제일제당, ICT 활용해 젖소 건강 관리…낙농가 수익증대 기대",1.0
1614,"햇반·스팸·냉동만두도 오른다…CJ제일제당, 최대 9.8% 인상",1.0
1615,"올림픽서 대박난 비비고…CJ제일제당, 세계적 축제 통해 한국의 맛 알렸다",-1.0
1616,"[FUN한 소비④]간편식, 데우면 끝? 만드는 재미까지…'밀키트'를 아시나요",-1.0
1617,"경총, 신임 회장에 손경식 CJ 회장…""정·재계 깊은 이해 갖춘 인물""(종합)",-1.0
1618,"CJ제일제당, 디저트 사랑하는 ‘대학생 서포터즈’ 뽑는다",-1.0
1619,"""세계 1등 하려면 본업에 충실해라""…이재현의 M&A 광폭 바람 분다",-1.0
1620,"GS25 이어 CU·세븐일레븐도 ""협력사 요청오면 생활용품 가격 올릴 것""",-1.0
1621,도시락 이어 생활용품도…편의점업계 가격인상 다시 불지핀 GS25,-1.0
1622,"삼각김밥·생수 '식품' 이어 면봉·면도기 '생필품' 줄인상 ""월급 빼고 다 오르네""",-1.0
1623,"""비타민, 식품으로 쉽게 섭취하세요""… 이색 비타민 함유 식음료 인기",-1.0
1624,이재현의 M&A 광폭 바람…'1조3000억 거머진 CJ제일제당' 선봉장,-1.0
1625,"GS25·세븐일레븐 이어 CU도 올렸다…""1인가구·청년층 지갑 한파주의보""",-1.0
1626,[e공시 눈에 띄네]코스피-2일,-1.0
1627,"""삼각김밥부터 면봉까지 죄다 올랐다"" 살 떨리는 식품·생활용품 줄인상",-1.0
1628,편의점 이어 대형마트도 가격 인상…의류·생활용품까지 확산 조짐,-1.0
1629,"CJ그룹, 7일부터 상반기 대졸 신입 공채 접수…직무 적합도 선발 기준",-1.0
1630,"이채욱 CJ 부회장, '건강 문제' 등기이사 사임…부회장 직함은 유지",-1.0
1631,전남도-㈜슈퍼레이스 ‘전남GT’ 대회 성공 개최 위한 협약식 가져,-1.0
1632,"[2018 헬물가②]저녁밥상 메뉴 3개에 5만원 들어…""김치만 올릴 형편""",1.0
1633,CJ제일제당 쿠킹스튜디오 ‘CJ THE KITCHEN’으로 BI 변경,1.0
1634,"올라도 너무 오른 '분식'…""간편식으로 이제 집에서 해먹는다""",1.0
1635,"CJ제일제당, 임산부 직원 배려하는 조직문화 강화",1.0
1636,"CJ씨푸드, 주총 소집…민경호·박정훈 이사 선임의 건 등 다뤄",1.0
1637,"코스피 '업종 대표주', 조정장에서도 평균 2%대 상승",1.0
1638,CJ제일제당의 '건강한 단맛' 혁신…알룰로스 2020년 500억 매출 목표,-1.0
1639,전쟁의 폐허 위에 국내 최초 설탕 공장 세운 CJ…차세대 감미료의 혁신 선도,-1.0
1640,'장바구니 물가 쇼크'…만두·어묵·생수 이어 야쿠르트까지 '줄인상'(종합),1.0
1641,"고령사회 진입 '16조 실버푸드 시장'…꿈틀 ""업계, 블랙푸드 사활""",-1.0
